date,state,State,Population,Negative PCR tests,Cases or Positive PCR tests,Cases Per 100000,Total PCR tests,PCR Per 100000,Positivity
20200324,UT,Utah,3205958,5524,299,9,5823,182,0.05
20200324,WY,Wyoming,578759,710,27,5,737,127,0.04
20200324,VA,Virginia,8535519,4180,,0,4180,49,0
20200324,WV,West Virginia,1792147,610,,0,610,34,0
20200324,VI,U.S. Virgin Islands,106977,,,0,0,0,0
20200324,VT,Vermont,623989,1569,125,20,1694,271,0.07
20200324,MI,Michigan,9986857,6989,11163,112,18152,182,0.61
20200324,WI,Wisconsin,5822434,8237,457,8,8694,149,0.05
20200323,VT,Vermont,623989,1424,97,16,1521,244,0.06
20200323,MP,Northern Mariana Islands,56882,,,0,0,0,0
20200323,MO,Missouri,6137428,369,,0,369,6,0
20200323,WI,Wisconsin,5822434,7050,416,7,7466,128,0.06
20200323,MS,Mississippi,2976149,1143,,0,1143,38,0
20200323,ME,Maine,1344212,2791,,0,2791,208,0
20200323,MD,Maryland,6045680,94,288,5,382,6,0.75
20200323,MA,Massachusetts,6892503,8263,,0,8263,120,0
20200323,LA,Louisiana,4648794,4776,1172,25,5948,128,0.2
20200323,KY,Kentucky,4467673,1762,,0,1762,39,0
20200323,MT,Montana,1068778,1146,,0,1146,107,0
20200323,KS,Kansas,2913314,417,,0,417,14,0
20200323,NC,North Carolina,10488084,8141,,0,8141,78,0
20200323,IN,Indiana,6732219,1701,,0,1701,25,0
20200323,ND,North Dakota,762062,1353,,0,1353,178,0
20200323,IL,Illinois,12671821,8583,,0,8583,68,0
20200323,NE,Nebraska,1934408,356,,0,356,18,0
20200323,ID,Idaho,1787065,1309,,0,1309,73,0
20200323,NH,New Hampshire,1359711,1374,,0,1374,101,0
20200323,IA,Iowa,3155070,2043,105,3,2148,68,0.05
20200323,NJ,New Jersey,8882190,359,2844,32,3203,36,0.89
20200323,HI,Hawaii,1415872,2955,,0,2955,209,0
20200323,NM,New Mexico,2096829,5321,,0,5321,254,0
20200323,GU,Guam,165768,161,,0,161,97,0
20200323,NV,Nevada,3080156,3490,190,6,3680,119,0.05
20200323,GA,Georgia,10617423,4297,,0,4297,40,0
20200323,NY,New York,19453561,57414,,0,57414,295,0
20200323,FL,Florida,21477737,11063,,0,11063,52,0
20200323,OH,Ohio,11689100,140,442,4,582,5,0.76
20200323,DE,Delaware,973764,36,,0,36,4,0
20200323,OK,Oklahoma,3956971,694,,0,694,18,0
20200323,DC,District of Columbia,705749,1113,,0,1113,158,0
20200323,OR,Oregon,4217737,3649,,0,3649,87,0
20200323,CT,Connecticut,3565287,4085,,0,4085,115,0
20200323,PA,Pennsylvania,12801989,6595,,0,6595,52,0
20200323,CO,Colorado,5758736,4845,,0,4845,84,0
20200323,PR,Puerto Rico,3725789,189,,0,189,5,0
20200323,CA,California,39512223,12567,,0,12567,32,0
20200323,RI,Rhode Island,1059361,1713,129,12,1842,174,0.07
20200323,AZ,Arizona,7278717,309,,0,309,4,0
20200323,SC,South Carolina,5148714,1466,,0,1466,28,0
20200323,AS,American Samoa,55465,,0,0,0,0,0
20200323,SD,South Dakota,884659,762,,0,762,86,0
20200323,AR,Arkansas,3017804,906,174,6,1080,36,0.16
20200323,TN,Tennessee,6829174,3272,,0,3272,48,0
20200323,AL,Alabama,4903185,1665,167,3,1832,37,0.09
20200323,TX,Texas,28995881,9703,352,1,10055,35,0.04
20200323,AK,Alaska,731545,946,22,3,968,132,0.02
20200323,UT,Utah,3205958,4790,257,8,5047,157,0.05
20200323,WV,West Virginia,1792147,444,,0,444,25,0
20200323,VA,Virginia,8535519,3443,,0,3443,40,0
20200323,WY,Wyoming,578759,592,26,4,618,107,0.04
20200323,VI,U.S. Virgin Islands,106977,,,0,0,0,0
20200323,WA,Washington,7614893,49631,3614,47,53245,699,0.07
20200323,MI,Michigan,9986857,5847,10006,100,15853,159,0.63
20200323,MN,Minnesota,5639632,4511,393,7,4904,87,0.08
20200322,WA,Washington,7614893,44587,3151,41,47738,627,0.07
20200322,MO,Missouri,6137428,369,,0,369,6,0
20200322,MN,Minnesota,5639632,4511,349,6,4860,86,0.07
20200322,MI,Michigan,9986857,4791,8937,89,13728,137,0.65
20200322,MP,Northern Mariana Islands,56882,,,0,0,0,0
20200322,MD,Maryland,6045680,94,244,4,338,6,0.72
20200322,MA,Massachusetts,6892503,5476,,0,5476,79,0
20200322,LA,Louisiana,4648794,2661,837,18,3498,75,0.24
20200322,KY,Kentucky,4467673,1472,,0,1472,33,0
20200322,KS,Kansas,2913314,417,,0,417,14,0
20200322,MS,Mississippi,2976149,1114,,0,1114,37,0
20200322,IN,Indiana,6732219,1293,,0,1293,19,0
20200322,MT,Montana,1068778,1146,,0,1146,107,0
20200322,IL,Illinois,12671821,7271,,0,7271,57,0
20200322,NC,North Carolina,10488084,6183,,0,6183,59,0
20200322,ID,Idaho,1787065,1175,,0,1175,66,0
20200322,ND,North Dakota,762062,1260,,0,1260,165,0
20200322,IA,Iowa,3155070,1215,90,3,1305,41,0.07
20200322,NE,Nebraska,1934408,356,,0,356,18,0
20200322,HI,Hawaii,1415872,263,,0,263,19,0
20200322,NH,New Hampshire,1359711,1188,,0,1188,87,0
20200322,GU,Guam,165768,126,,0,126,76,0
20200322,NJ,New Jersey,8882190,327,1914,22,2241,25,0.85
20200322,GA,Georgia,10617423,3420,,0,3420,32,0
20200322,NM,New Mexico,2096829,4722,,0,4722,225,0
20200322,FL,Florida,21477737,7990,,0,7990,37,0
20200322,NV,Nevada,3080156,2448,154,5,2602,84,0.06
20200322,DE,Delaware,973764,36,,0,36,4,0
20200322,NY,New York,19453561,46233,,0,46233,238,0
20200322,DC,District of Columbia,705749,957,,0,957,136,0
20200322,OH,Ohio,11689100,140,351,3,491,4,0.71
20200322,CT,Connecticut,3565287,2877,,0,2877,81,0
20200322,OK,Oklahoma,3956971,669,,0,669,17,0
20200322,CO,Colorado,5758736,4075,,0,4075,71,0
20200322,OR,Oregon,4217737,2864,,0,2864,68,0
20200322,CA,California,39512223,11304,,0,11304,29,0
20200322,PA,Pennsylvania,12801989,4964,,0,4964,39,0
20200322,AZ,Arizona,7278717,282,,0,282,4,0
20200322,PR,Puerto Rico,3725789,183,,0,183,5,0
20200322,AS,American Samoa,55465,,0,0,0,0,0
20200322,RI,Rhode Island,1059361,1547,113,11,1660,157,0.07
20200322,AR,Arkansas,3017804,711,165,5,876,29,0.19
20200322,SC,South Carolina,5148714,1466,,0,1466,28,0
20200322,AL,Alabama,4903185,1464,138,3,1602,33,0.09
20200322,SD,South Dakota,884659,740,,0,740,84,0
20200322,AK,Alaska,731545,946,22,3,968,132,0.02
20200322,TN,Tennessee,6829174,3272,,0,3272,48,0
20200322,WV,West Virginia,1792147,385,,0,385,21,0
20200322,TX,Texas,28995881,8422,334,1,8756,30,0.04
20200322,WY,Wyoming,578759,438,23,4,461,80,0.05
20200322,UT,Utah,3205958,3508,181,6,3689,115,0.05
20200322,WI,Wisconsin,5822434,6230,385,7,6615,114,0.06
20200322,VA,Virginia,8535519,3118,,0,3118,37,0
20200322,VI,U.S. Virgin Islands,106977,,,0,,0,0
20200322,ME,Maine,1344212,2264,,0,2264,168,0
20200322,VT,Vermont,623989,1204,76,12,1280,205,0.06
20200321,WI,Wisconsin,5822434,4628,281,5,4909,84,0.06
20200321,MP,Northern Mariana Islands,56882,,,0,,0,0
20200321,MO,Missouri,6137428,369,,0,369,6,0
20200321,MN,Minnesota,5639632,3952,327,6,4279,76,0.08
20200321,MS,Mississippi,2976149,695,,0,695,23,0
20200321,ME,Maine,1344212,2264,,0,2264,168,0
20200321,MD,Maryland,6045680,94,190,3,284,5,0.67
20200321,MA,Massachusetts,6892503,4799,,0,4799,70,0
20200321,LA,Louisiana,4648794,2180,580,12,2760,59,0.21
20200321,KY,Kentucky,4467673,714,,0,714,16,0
20200321,MT,Montana,1068778,1146,,0,1146,107,0
20200321,KS,Kansas,2913314,417,,0,417,14,0
20200321,NC,North Carolina,10488084,5092,,0,5092,49,0
20200321,IN,Indiana,6732219,707,,0,707,11,0
20200321,ND,North Dakota,762062,1141,,0,1141,150,0
20200321,IL,Illinois,12671821,5488,,0,5488,43,0
20200321,NE,Nebraska,1934408,356,,0,356,18,0
20200321,ID,Idaho,1787065,880,,0,880,49,0
20200321,NH,New Hampshire,1359711,973,,0,973,72,0
20200321,IA,Iowa,3155070,1049,68,2,1117,35,0.06
20200321,NJ,New Jersey,8882190,294,1327,15,1621,18,0.82
20200321,HI,Hawaii,1415872,124,,0,124,9,0
20200321,NM,New Mexico,2096829,3771,,0,3771,180,0
20200321,GU,Guam,165768,108,,0,108,65,0
20200321,NV,Nevada,3080156,2384,124,4,2508,81,0.05
20200321,GA,Georgia,10617423,2557,,0,2557,24,0
20200321,NY,New York,19453561,35081,,0,35081,180,0
20200321,FL,Florida,21477737,6579,,0,6579,31,0
20200321,OH,Ohio,11689100,140,247,2,387,3,0.64
20200321,DE,Delaware,973764,36,,0,36,4,0
20200321,OK,Oklahoma,3956971,560,,0,560,14,0
20200321,DC,District of Columbia,705749,506,,0,506,72,0
20200321,OR,Oregon,4217737,2003,,0,2003,47,0
20200321,CT,Connecticut,3565287,2106,,0,2106,59,0
20200321,PA,Pennsylvania,12801989,3766,,0,3766,29,0
20200321,CO,Colorado,5758736,3317,,0,3317,58,0
20200321,PR,Puerto Rico,3725789,143,,0,143,4,0
20200321,CA,California,39512223,11249,,0,11249,28,0
20200321,RI,Rhode Island,1059361,1284,88,8,1372,130,0.06
20200321,AZ,Arizona,7278717,240,,0,240,3,0
20200321,SC,South Carolina,5148714,1255,,0,1255,24,0
20200321,AS,American Samoa,55465,,0,0,0,0,0
20200321,SD,South Dakota,884659,691,,0,691,78,0
20200321,AR,Arkansas,3017804,567,118,4,685,23,0.17
20200321,TN,Tennessee,6829174,3272,,0,3272,48,0
20200321,AL,Alabama,4903185,28,124,3,152,3,0.82
20200321,TX,Texas,28995881,6218,304,1,6522,22,0.05
20200321,AK,Alaska,731545,758,14,2,772,106,0.02
20200321,UT,Utah,3205958,2424,136,4,2560,80,0.05
20200321,WY,Wyoming,578759,438,20,3,458,79,0.04
20200321,VA,Virginia,8535519,2638,,0,2638,31,0
20200321,WV,West Virginia,1792147,330,,0,330,18,0
20200321,VI,U.S. Virgin Islands,106977,,,0,0,0,0
20200321,VT,Vermont,623989,1080,52,8,1132,181,0.05
20200321,MI,Michigan,9986857,4086,7726,77,11812,118,0.65
20200321,WA,Washington,7614893,42741,2965,39,45706,600,0.06
20200320,MT,Montana,1068778,931,,0,931,87,0
20200320,MS,Mississippi,2976149,695,,0,695,23,0
20200320,MP,Northern Mariana Islands,56882,,,0,,0,0
20200320,MO,Missouri,6137428,369,,0,369,6,0
20200320,NC,North Carolina,10488084,3096,,0,3096,30,0
20200320,MI,Michigan,9986857,3041,6938,69,9979,100,0.7
20200320,ME,Maine,1344212,2264,,0,2264,168,0
20200320,MD,Maryland,6045680,94,149,2,243,4,0.61
20200320,MA,Massachusetts,6892503,3795,,0,3795,55,0
20200320,LA,Louisiana,4648794,568,473,10,1041,22,0.45
20200320,ND,North Dakota,762062,800,,0,800,105,0
20200320,KY,Kentucky,4467673,592,,0,592,13,0
20200320,NE,Nebraska,1934408,240,,0,240,12,0
20200320,KS,Kansas,2913314,417,,0,417,14,0
20200320,NH,New Hampshire,1359711,745,,0,745,55,0
20200320,IN,Indiana,6732219,475,,0,475,7,0
20200320,NJ,New Jersey,8882190,264,890,10,1154,13,0.77
20200320,IL,Illinois,12671821,3696,,0,3696,29,0
20200320,NM,New Mexico,2096829,3771,,0,3771,180,0
20200320,ID,Idaho,1787065,590,,0,590,33,0
20200320,NV,Nevada,3080156,1992,109,4,2101,68,0.05
20200320,IA,Iowa,3155070,642,45,1,687,22,0.07
20200320,NY,New York,19453561,25325,,0,25325,130,0
20200320,HI,Hawaii,1415872,124,,0,124,9,0
20200320,OH,Ohio,11689100,140,169,1,309,3,0.55
20200320,GU,Guam,165768,86,,0,86,52,0
20200320,OK,Oklahoma,3956971,538,,0,538,14,0
20200320,GA,Georgia,10617423,1966,,0,1966,19,0
20200320,OR,Oregon,4217737,2003,,0,2003,47,0
20200320,FL,Florida,21477737,1870,,0,1870,9,0
20200320,PA,Pennsylvania,12801989,2574,,0,2574,20,0
20200320,DE,Delaware,973764,36,,0,36,4,0
20200320,PR,Puerto Rico,3725789,114,,0,114,3,0
20200320,DC,District of Columbia,705749,501,,0,501,71,0
20200320,RI,Rhode Island,1059361,1161,74,7,1235,117,0.06
20200320,CT,Connecticut,3565287,604,,0,604,17,0
20200320,SC,South Carolina,5148714,833,,0,833,16,0
20200320,CO,Colorado,5758736,2675,,0,2675,46,0
20200320,SD,South Dakota,884659,663,,0,663,75,0
20200320,CA,California,39512223,10424,,0,10424,26,0
20200320,TN,Tennessee,6829174,563,,0,563,8,0
20200320,AZ,Arizona,7278717,211,,0,211,3,0
20200320,TX,Texas,28995881,5083,194,1,5277,18,0.04
20200320,AS,American Samoa,55465,,0,0,0,0,0
20200320,UT,Utah,3205958,2035,112,3,2147,67,0.05
20200320,AR,Arkansas,3017804,351,96,3,447,15,0.21
20200320,VA,Virginia,8535519,2211,,0,2211,26,0
20200320,AL,Alabama,4903185,28,81,2,109,2,0.74
20200320,VI,U.S. Virgin Islands,106977,,,0,0,0,0
20200320,AK,Alaska,731545,686,12,2,698,95,0.02
20200320,VT,Vermont,623989,957,,0,957,153,0
20200320,WY,Wyoming,578759,331,18,3,349,60,0.05
20200320,WA,Washington,7614893,40505,2771,36,43276,568,0.06
20200320,WI,Wisconsin,5822434,3455,206,4,3661,63,0.06
20200320,MN,Minnesota,5639632,3741,303,5,4044,72,0.07
20200320,WV,West Virginia,1792147,219,,0,219,12,0
20200319,WA,Washington,7614893,36688,2468,32,39156,514,0.06
20200319,MT,Montana,1068778,761,,0,761,71,0
20200319,MS,Mississippi,2976149,552,,0,552,19,0
20200319,MP,Northern Mariana Islands,56882,,,0,,0,0
20200319,MO,Missouri,6137428,308,,0,308,5,0
20200319,NC,North Carolina,10488084,2408,,0,2408,23,0
20200319,MI,Michigan,9986857,2051,6150,62,8201,82,0.75
20200319,ME,Maine,1344212,2004,,0,2004,149,0
20200319,MD,Maryland,6045680,94,107,2,201,3,0.53
20200319,MA,Massachusetts,6892503,2918,,0,2918,42,0
20200319,LA,Louisiana,4648794,458,347,7,805,17,0.43
20200319,ND,North Dakota,762062,493,,0,493,65,0
20200319,KY,Kentucky,4467673,454,,0,454,10,0
20200319,NE,Nebraska,1934408,240,,0,240,12,0
20200319,KS,Kansas,2913314,417,,0,417,14,0
20200319,NH,New Hampshire,1359711,621,,0,621,46,0
20200319,IN,Indiana,6732219,324,,0,324,5,0
20200319,NJ,New Jersey,8882190,210,742,8,952,11,0.78
20200319,IL,Illinois,12671821,2725,,0,2725,22,0
20200319,NM,New Mexico,2096829,2762,,0,2762,132,0
20200319,ID,Idaho,1787065,459,,0,459,26,0
20200319,NV,Nevada,3080156,1626,101,3,1727,56,0.06
20200319,IA,Iowa,3155070,83,38,1,121,4,0.31
20200319,NY,New York,19453561,18132,,0,18132,93,0
20200319,HI,Hawaii,1415872,93,,0,93,7,0
20200319,OH,Ohio,11689100,140,119,1,259,2,0.46
20200319,GU,Guam,165768,69,,0,69,42,0
20200319,OK,Oklahoma,3956971,466,,0,466,12,0
20200319,GA,Georgia,10617423,1544,,0,1544,15,0
20200319,OR,Oregon,4217737,1329,,0,1329,32,0
20200319,FL,Florida,21477737,1533,,0,1533,7,0
20200319,PA,Pennsylvania,12801989,1608,,0,1608,13,0
20200319,DE,Delaware,973764,36,,0,36,4,0
20200319,WY,Wyoming,578759,271,16,3,287,50,0.06
20200319,DC,District of Columbia,705749,153,,0,153,22,0
20200319,RI,Rhode Island,1059361,968,61,6,1029,97,0.06
20200319,CT,Connecticut,3565287,604,,0,604,17,0
20200319,SC,South Carolina,5148714,583,,0,583,11,0
20200319,CO,Colorado,5758736,2112,,0,2112,37,0
20200319,SD,South Dakota,884659,551,,0,551,62,0
20200319,CA,California,39512223,8787,,0,8787,22,0
20200319,TN,Tennessee,6829174,349,,0,349,5,0
20200319,AZ,Arizona,7278717,175,,0,175,2,0
20200319,TX,Texas,28995881,2212,143,0,2355,8,0.06
20200319,AS,American Samoa,55465,,0,0,0,0,0
20200319,WV,West Virginia,1792147,143,,0,143,8,0
20200319,AR,Arkansas,3017804,310,46,2,356,12,0.13
20200319,VA,Virginia,8535519,1829,,0,1829,21,0
20200319,AL,Alabama,4903185,28,68,1,96,2,0.71
20200319,VI,U.S. Virgin Islands,106977,,,0,,0,0
20200319,AK,Alaska,731545,432,6,1,438,60,0.01
20200319,VT,Vermont,623989,764,,0,764,122,0
20200319,WI,Wisconsin,5822434,2192,155,3,2347,40,0.07
20200319,MN,Minnesota,5639632,2949,287,5,3236,57,0.09
20200319,PR,Puerto Rico,3725789,56,,0,56,2,0
20200319,UT,Utah,3205958,1448,78,2,1526,48,0.05
20200318,WA,Washington,7614893,32561,2135,28,34696,456,0.06
20200318,MP,Northern Mariana Islands,56882,,,0,,0,0
20200318,WI,Wisconsin,5822434,1577,106,2,1683,29,0.06
20200318,MN,Minnesota,5639632,2685,269,5,2954,52,0.09
20200318,MS,Mississippi,2976149,479,,0,479,16,0
20200318,ME,Maine,1344212,1670,,0,1670,124,0
20200318,MD,Maryland,6045680,94,85,1,179,3,0.47
20200318,MA,Massachusetts,6892503,2115,,0,2115,31,0
20200318,LA,Louisiana,4648794,335,240,5,575,12,0.42
20200318,KY,Kentucky,4467673,354,,0,354,8,0
20200318,MT,Montana,1068778,499,,0,499,47,0
20200318,KS,Kansas,2913314,417,,0,417,14,0
20200318,NC,North Carolina,10488084,1787,,0,1787,17,0
20200318,IN,Indiana,6732219,154,,0,154,2,0
20200318,ND,North Dakota,762062,268,,0,268,35,0
20200318,IL,Illinois,12671821,1763,,0,1763,14,0
20200318,NE,Nebraska,1934408,206,,0,206,11,0
20200318,ID,Idaho,1787065,459,,0,459,26,0
20200318,NH,New Hampshire,1359711,513,,0,513,38,0
20200318,IA,Iowa,3155070,83,29,1,112,4,0.26
20200318,NJ,New Jersey,8882190,190,429,5,619,7,0.69
20200318,HI,Hawaii,1415872,93,,0,93,7,0
20200318,NM,New Mexico,2096829,2326,,0,2326,111,0
20200318,GU,Guam,165768,57,,0,57,34,0
20200318,NV,Nevada,3080156,168,78,3,246,8,0.32
20200318,GA,Georgia,10617423,1311,,0,1311,12,0
20200318,NY,New York,19453561,12215,,0,12215,63,0
20200318,FL,Florida,21477737,1225,,0,1225,6,0
20200318,OH,Ohio,11689100,140,88,1,228,2,0.39
20200318,DE,Delaware,973764,36,,0,36,4,0
20200318,OK,Oklahoma,3956971,378,,0,378,10,0
20200318,DC,District of Columbia,705749,138,,0,138,20,0
20200318,OR,Oregon,4217737,1118,,0,1118,27,0
20200318,CT,Connecticut,3565287,125,,0,125,4,0
20200318,PA,Pennsylvania,12801989,1187,,0,1187,9,0
20200318,CO,Colorado,5758736,1617,,0,1617,28,0
20200318,PR,Puerto Rico,3725789,31,,0,31,1,0
20200318,CA,California,39512223,7981,,0,7981,20,0
20200318,RI,Rhode Island,1059361,719,44,4,763,72,0.06
20200318,AZ,Arizona,7278717,148,,0,148,2,0
20200318,SC,South Carolina,5148714,583,,0,583,11,0
20200318,AS,American Samoa,55465,,0,0,0,0,0
20200318,SD,South Dakota,884659,551,,0,551,62,0
20200318,AR,Arkansas,3017804,236,33,1,269,9,0.12
20200318,TN,Tennessee,6829174,349,,0,349,5,0
20200318,AL,Alabama,4903185,28,46,1,74,2,0.62
20200318,TX,Texas,28995881,1824,83,0,1907,7,0.04
20200318,AK,Alaska,731545,406,6,1,412,56,0.01
20200318,UT,Utah,3205958,131,63,2,194,6,0.32
20200318,WY,Wyoming,578759,178,11,2,189,33,0.06
20200318,VA,Virginia,8535519,1201,,0,1201,14,0
20200318,WV,West Virginia,1792147,122,,0,122,7,0
20200318,VI,U.S. Virgin Islands,106977,,,0,,0,0
20200318,VT,Vermont,623989,637,,0,637,102,0
20200318,MI,Michigan,9986857,1478,5221,52,6699,67,0.78
20200318,MO,Missouri,6137428,253,,0,253,4,0
20200317,MS,Mississippi,2976149,368,,0,368,12,0
20200317,MP,Northern Mariana Islands,56882,,,0,,0,0
20200317,MO,Missouri,6137428,207,,0,207,3,0
20200317,MN,Minnesota,5639632,2276,246,4,2522,45,0.1
20200317,MT,Montana,1068778,303,,0,303,28,0
20200317,ME,Maine,1344212,1303,,0,1303,97,0
20200317,MD,Maryland,6045680,94,57,1,151,2,0.38
20200317,MA,Massachusetts,6892503,1633,,0,1633,24,0
20200317,LA,Louisiana,4648794,286,137,3,423,9,0.32
20200317,KY,Kentucky,4467673,295,,0,295,7,0
20200317,NC,North Carolina,10488084,474,,0,474,5,0
20200317,KS,Kansas,2913314,382,,0,382,13,0
20200317,ND,North Dakota,762062,220,,0,220,29,0
20200317,IN,Indiana,6732219,129,,0,129,2,0
20200317,NE,Nebraska,1934408,206,,0,206,11,0
20200317,IL,Illinois,12671821,1340,,0,1340,11,0
20200317,NH,New Hampshire,1359711,355,,0,355,26,0
20200317,ID,Idaho,1787065,346,,0,346,19,0
20200317,NJ,New Jersey,8882190,163,267,3,430,5,0.62
20200317,IA,Iowa,3155070,83,23,1,106,3,0.22
20200317,NM,New Mexico,2096829,1249,,0,1249,60,0
20200317,HI,Hawaii,1415872,,,0,,0,0
20200317,NV,Nevada,3080156,168,73,2,241,8,0.3
20200317,GU,Guam,165768,41,,0,41,25,0
20200317,NY,New York,19453561,5506,,0,5506,28,0
20200317,GA,Georgia,10617423,,,0,,0,0
20200317,OH,Ohio,11689100,140,67,1,207,2,0.32
20200317,FL,Florida,21477737,940,,0,940,4,0
20200317,OK,Oklahoma,3956971,247,,0,247,6,0
20200317,DE,Delaware,973764,36,,0,36,4,0
20200317,OR,Oregon,4217737,689,,0,689,16,0
20200317,DC,District of Columbia,705749,104,,0,104,15,0
20200317,PA,Pennsylvania,12801989,879,,0,879,7,0
20200317,CT,Connecticut,3565287,125,,0,125,4,0
20200317,PR,Puerto Rico,3725789,13,,0,13,0,0
20200317,CO,Colorado,5758736,1056,,0,1056,18,0
20200317,RI,Rhode Island,1059361,608,33,3,641,61,0.05
20200317,CA,California,39512223,7981,,0,7981,20,0
20200317,SC,South Carolina,5148714,311,,0,311,6,0
20200317,AZ,Arizona,7278717,142,,0,142,2,0
20200317,SD,South Dakota,884659,551,,0,551,62,0
20200317,AS,American Samoa,55465,,0,0,0,0,0
20200317,TN,Tennessee,6829174,330,,0,330,5,0
20200317,AR,Arkansas,3017804,197,22,1,219,7,0.1
20200317,TX,Texas,28995881,1204,64,0,1268,4,0.05
20200317,AL,Alabama,4903185,28,36,1,64,1,0.56
20200317,UT,Utah,3205958,131,51,2,182,6,0.28
20200317,AK,Alaska,731545,334,3,0,337,46,0.01
20200317,VA,Virginia,8535519,961,,0,961,11,0
20200317,WY,Wyoming,578759,95,3,1,98,17,0.03
20200317,VI,U.S. Virgin Islands,106977,,,0,,0,0
20200317,WV,West Virginia,1792147,80,,0,80,4,0
20200317,VT,Vermont,623989,581,,0,581,93,0
20200317,WA,Washington,7614893,28024,1846,24,29870,392,0.06
20200317,MI,Michigan,9986857,879,4491,45,5370,54,0.84
20200317,WI,Wisconsin,5822434,1038,72,1,1110,19,0.06
20200316,MS,Mississippi,2976149,277,,0,277,9,0
20200316,MP,Northern Mariana Islands,56882,,,0,,0,0
20200316,MO,Missouri,6137428,164,,0,164,3,0
20200316,MT,Montana,1068778,198,,0,198,19,0
20200316,MI,Michigan,9986857,272,2873,29,3145,31,0.91
20200316,ME,Maine,1344212,764,,0,764,57,0
20200316,MD,Maryland,6045680,94,37,1,131,2,0.28
20200316,MA,Massachusetts,6892503,1199,,0,1199,17,0
20200316,LA,Louisiana,4648794,188,115,2,303,7,0.38
20200316,NC,North Carolina,10488084,296,,0,296,3,0
20200316,KY,Kentucky,4467673,234,,0,234,5,0
20200316,ND,North Dakota,762062,123,,0,123,16,0
20200316,WV,West Virginia,1792147,80,,0,80,4,0
20200316,NE,Nebraska,1934408,170,,0,170,9,0
20200316,IN,Indiana,6732219,115,,0,115,2,0
20200316,NH,New Hampshire,1359711,271,,0,271,20,0
20200316,IL,Illinois,12671821,932,,0,932,7,0
20200316,NJ,New Jersey,8882190,120,178,2,298,3,0.6
20200316,ID,Idaho,1787065,265,,0,265,15,0
20200316,NM,New Mexico,2096829,566,,0,566,27,0
20200316,IA,Iowa,3155070,83,22,1,105,3,0.21
20200316,NV,Nevada,3080156,168,63,2,231,7,0.27
20200316,HI,Hawaii,1415872,,,0,,0,0
20200316,NY,New York,19453561,4543,,0,4543,23,0
20200316,GU,Guam,165768,23,,0,23,14,0
20200316,OH,Ohio,11689100,140,50,0,190,2,0.26
20200316,GA,Georgia,10617423,,,0,,0,0
20200316,OK,Oklahoma,3956971,174,,0,174,4,0
20200316,FL,Florida,21477737,684,,0,684,3,0
20200316,OR,Oregon,4217737,579,,0,579,14,0
20200316,DE,Delaware,973764,36,,0,36,4,0
20200316,PA,Pennsylvania,12801989,670,,0,670,5,0
20200316,DC,District of Columbia,705749,96,,0,96,14,0
20200316,PR,Puerto Rico,3725789,9,,0,9,0,0
20200316,CT,Connecticut,3565287,125,,0,125,4,0
20200316,RI,Rhode Island,1059361,455,22,2,477,45,0.05
20200316,CO,Colorado,5758736,627,,0,627,11,0
20200316,WI,Wisconsin,5822434,504,47,1,551,9,0.09
20200316,CA,California,39512223,7981,,0,7981,20,0
20200316,SD,South Dakota,884659,494,,0,494,56,0
20200316,AZ,Arizona,7278717,125,,0,125,2,0
20200316,TN,Tennessee,6829174,270,,0,270,4,0
20200316,AS,American Samoa,55465,,0,0,0,0,0
20200316,TX,Texas,28995881,,57,0,57,0,1
20200316,AR,Arkansas,3017804,132,22,1,154,5,0.14
20200316,UT,Utah,3205958,131,39,1,170,5,0.23
20200316,AL,Alabama,4903185,28,28,1,56,1,0.5
20200316,VA,Virginia,8535519,438,,0,438,5,0
20200316,AK,Alaska,731545,143,1,0,144,20,0.01
20200316,VI,U.S. Virgin Islands,106977,,,0,,0,0
20200316,WY,Wyoming,578759,,3,1,3,1,1
20200316,VT,Vermont,623989,487,,0,487,78,0
20200316,WA,Washington,7614893,23473,1582,21,25055,329,0.06
20200316,MN,Minnesota,5639632,1839,179,3,2018,36,0.09
20200316,SC,South Carolina,5148714,235,,0,235,5,0
20200316,KS,Kansas,2913314,166,,0,166,6,0
20200315,WA,Washington,7614893,18777,1282,17,20059,263,0.06
20200315,MO,Missouri,6137428,122,,0,122,2,0
20200315,MN,Minnesota,5639632,1387,128,2,1515,27,0.08
20200315,MI,Michigan,9986857,205,2175,22,2380,24,0.91
20200315,MS,Mississippi,2976149,84,,0,84,3,0
20200315,MD,Maryland,6045680,94,31,1,125,2,0.25
20200315,WI,Wisconsin,5822434,313,33,1,346,6,0.1
20200315,LA,Louisiana,4648794,156,90,2,246,5,0.37
20200315,KY,Kentucky,4467673,139,,0,139,3,0
20200315,KS,Kansas,2913314,135,,0,135,5,0
20200315,MT,Montana,1068778,103,,0,103,10,0
20200315,IN,Indiana,6732219,102,,0,102,2,0
20200315,NC,North Carolina,10488084,227,,0,227,2,0
20200315,IL,Illinois,12671821,449,,0,449,4,0
20200315,ND,North Dakota,762062,95,,0,95,12,0
20200315,ID,Idaho,1787065,174,,0,174,10,0
20200315,NE,Nebraska,1934408,80,,0,80,4,0
20200315,IA,Iowa,3155070,83,18,1,101,3,0.18
20200315,NH,New Hampshire,1359711,271,,0,271,20,0
20200315,HI,Hawaii,1415872,,,0,,0,0
20200315,NJ,New Jersey,8882190,120,98,1,218,2,0.45
